Date,Pyrgeometer_Temp_degC,SW_IN_W_m-2,SW_OUT_W_m-2,LW_IN_W_m-2,LW_OUT_W_m-2,T_soil_2cm_degC
2020-11-24 23:20:00,2.698,-0.296,0.2,-4.651,1.586,6.483
2020-11-24 23:30:00,2.696,-0.221,0.35,-4.488,1.932,6.477
2020-11-24 23:40:00,2.709,-0.193,0.389,-4.735,1.926,6.482
2020-11-24 23:50:00,2.721,-0.218,0.372,-5.088,1.803,6.475
2020-11-25 00:00:00,2.72,-0.245,0.336,-5.26,1.64,6.471
2020-11-25 00:10:00,2.71,-0.26,0.322,-5.219,1.607,6.471
2020-11-25 00:20:00,2.693,-0.276,0.32,-5.278,1.679,6.464
2020-11-25 00:30:00,2.69,-0.258,0.321,-5.058,1.693,6.473
2020-11-25 00:40:00,2.68,-0.274,0.261,-4.883,1.593,6.46
2020-11-25 00:50:00,2.669,-0.254,0.298,-4.694,1.742,6.459
2020-11-25 01:00:00,2.669,-0.245,0.324,-4.49,1.844,6.456
2020-11-25 01:10:00,2.672,-0.24,0.393,-4.261,2.182,6.45
2020-11-25 01:20:00,2.7,-0.196,0.43,-4.345,2.09,6.447
2020-11-25 01:30:00,2.716,-0.223,0.372,-4.32,1.988,6.446
2020-11-25 01:40:00,2.73,-0.21,0.331,-4.453,1.791,6.441
2020-11-25 01:50:00,2.744,-0.212,0.366,-4.282,1.902,6.439
2020-11-25 02:00:00,2.766,-0.203,0.417,-4.254,2.02,6.443
2020-11-25 02:10:00,2.81,-0.164,0.443,-4.351,1.85,6.443
2020-11-25 02:20:00,2.845,-0.18,0.437,-4.34,1.84,6.436
2020-11-25 02:30:00,2.882,-0.186,0.431,-4.391,1.78,6.442
2020-11-25 02:40:00,2.91,-0.164,0.433,-4.421,1.778,6.431
2020-11-25 02:50:00,2.946,-0.149,0.435,-4.439,1.766,6.431
2020-11-25 03:00:00,2.987,-0.127,0.445,-4.599,1.601,6.431
2020-11-25 03:10:00,3.027,-0.157,0.424,-4.763,1.542,6.425
2020-11-25 03:20:00,3.074,-0.092,0.473,-4.927,1.498,6.428
2020-11-25 03:30:00,3.123,-0.13,0.469,-4.986,1.423,6.425
2020-11-25 03:40:00,3.163,-0.135,0.455,-5.2,1.341,6.426
2020-11-25 03:50:00,3.191,-0.17,0.427,-5.132,1.346,6.419
2020-11-25 04:00:00,3.217,-0.185,0.457,-5.415,1.405,6.424
2020-11-25 04:10:00,3.263,-0.111,0.477,-5.236,1.263,6.428
2020-11-25 04:20:00,3.282,-0.224,0.428,-5.323,1.365,6.421
2020-11-25 04:30:00,3.3,-0.18,0.463,-5.431,1.321,6.424
2020-11-25 04:40:00,3.313,-0.206,0.475,-5.606,1.403,6.418
2020-11-25 04:50:00,3.344,-0.12,0.536,-5.809,1.29,6.424
2020-11-25 05:00:00,3.39,-0.13,0.499,-5.925,1.153,6.424
2020-11-25 05:10:00,3.426,-0.11,0.516,-5.742,1.172,6.421
2020-11-25 05:20:00,3.487,-0.072,0.537,-5.847,1.005,6.422
2020-11-25 05:30:00,3.516,-0.184,0.465,-5.814,1.042,6.42
2020-11-25 05:40:00,3.553,-0.13,0.491,-5.909,0.984,6.428
2020-11-25 05:50:00,3.586,-0.177,0.483,-6.04,0.92,6.425
2020-11-25 06:00:00,3.606,-0.139,0.506,-6.064,0.936,6.421
2020-11-25 06:10:00,3.63,-0.17,0.505,-6.173,0.931,6.427
2020-11-25 06:20:00,3.657,-0.158,0.508,-6.525,0.81,6.423
2020-11-25 06:30:00,3.69,-0.172,0.488,-6.701,0.662,6.426
2020-11-25 06:40:00,3.698,-0.266,0.461,-7.452,0.568,6.433
2020-11-25 06:50:00,3.707,-0.289,0.469,-7.902,0.482,6.427
2020-11-25 07:00:00,3.7,-0.308,0.455,-8.139,0.505,6.431
2020-11-25 07:10:00,3.701,-0.295,0.501,-9.334,0.417,6.43
2020-11-25 07:20:00,3.712,-0.268,0.49,-8.02,0.451,6.428
2020-11-25 07:30:00,3.736,-0.116,0.5,-7.227,0.516,6.439
2020-11-25 07:40:00,3.756,0.369,0.641,-7.08,0.508,6.435
2020-11-25 07:50:00,3.782,1.623,0.855,-8.115,0.4,6.433
2020-11-25 08:00:00,3.802,2.853,0.974,-8.039,0.397,6.434
2020-11-25 08:10:00,3.836,5.485,1.39,-7.897,0.448,6.43
2020-11-25 08:20:00,3.874,9.246,2.106,-7.29,0.739,6.434
2020-11-25 08:30:00,3.935,13.252,2.701,-7.895,0.775,6.436
2020-11-25 08:40:00,3.98,15.344,2.883,-7.701,0.736,6.431
2020-11-25 08:50:00,4.037,21.28,4.092,-7.394,1.186,6.436
2020-11-25 09:00:00,4.107,26.52,4.872,-8.104,1.233,6.44
2020-11-25 09:10:00,4.182,32.442,5.768,-9.218,1.48,6.446
2020-11-25 09:20:00,4.243,39.751,6.989,-9.791,1.354,6.449
2020-11-25 09:30:00,4.25,42.751,7.272,-10.126,1.256,6.457
2020-11-25 09:40:00,4.28,52.15,9.243,-10.284,1.957,6.47
2020-11-25 09:50:00,4.35,56.372,9.965,-9.881,1.829,6.476
2020-11-25 10:00:00,4.354,60.192,10.498,-10.096,1.728,6.487
2020-11-25 10:10:00,4.425,70.224,12.509,-10.444,2.438,6.499
2020-11-25 10:20:00,4.533,76.232,13.532,-11.388,2.765,6.516
2020-11-25 10:30:00,4.617,79.747,14.011,-11.712,2.379,6.531
2020-11-25 10:40:00,4.726,91.716,16.303,-13.187,2.891,6.549
2020-11-25 10:50:00,4.846,104.968,18.665,-15.052,3.319,6.573
2020-11-25 11:00:00,4.973,131.462,24.152,-17.596,3.934,6.592
2020-11-25 11:10:00,5.142,132.776,24.377,-25.913,3.304,6.618
2020-11-25 11:20:00,5.225,136.304,25.696,-26.25,3.442,6.65
2020-11-25 11:30:00,5.475,184.933,38.654,-30.972,5.069,6.67
2020-11-25 11:40:00,5.828,187.288,39.469,-37.989,5.612,6.698
2020-11-25 11:50:00,6.243,262.274,63.987,-54.898,6.818,6.736
2020-11-25 12:00:00,6.384,199.787,48.844,-84.76,2.132,6.777
2020-11-25 12:10:00,6.477,290.9,79.117,-86.61,6.747,6.809
2020-11-25 12:20:00,6.833,286.341,74.799,-88.618,5.233,6.846
2020-11-25 12:30:00,6.92,273.618,68.566,-89.588,4.288,6.868
2020-11-25 12:40:00,7.075,254.201,60.727,-89.859,2.316,6.9
2020-11-25 12:50:00,7.045,233.588,54.601,-89.826,1.536,6.924
2020-11-25 13:00:00,7.276,245.57,58.294,-89.9,2.183,6.948
2020-11-25 13:10:00,7.583,251.689,60.671,-90.448,1.849,6.97
2020-11-25 13:20:00,7.686,212.443,49.447,-90.34,-0.677,6.987
2020-11-25 13:30:00,7.583,215.927,50.841,-90.467,-0.735,6.994
2020-11-25 13:40:00,7.601,185.885,43.763,-90.485,-1.194,7.016
2020-11-25 13:50:00,7.538,174.357,41.319,-90.464,-2.161,7.027
2020-11-25 14:00:00,7.185,147.007,34.848,-84.788,-2.605,7.032
2020-11-25 14:10:00,7.239,176.526,47.952,-88.52,-0.696,7.045
2020-11-25 14:20:00,7.28,164.572,44.713,-91.124,-2.549,7.045
2020-11-25 14:30:00,7.193,140.532,35.379,-89.101,-3.713,7.045
2020-11-25 14:40:00,7.031,131.76,25.866,-89.309,-5.854,7.054
2020-11-25 14:50:00,6.795,115.92,15.752,-88.189,-7.461,7.043
2020-11-25 15:00:00,6.51,91.76,12.37,-85.795,-8.041,7.045
2020-11-25 15:10:00,6.137,44.231,9.541,-85.6,-7.076,7.026
2020-11-25 15:20:00,5.755,35.813,8.377,-84.289,-6.486,7.02
2020-11-25 15:30:00,5.458,30.177,7.608,-82.874,-7.173,7.005
2020-11-25 15:40:00,5.134,23.997,6.83,-81.555,-7.185,6.991
2020-11-25 15:50:00,4.889,19.013,6.19,-80.773,-6.981,6.976
2020-11-25 16:00:00,4.599,13.966,4.957,-79.275,-9.036,6.958
2020-11-25 16:10:00,4.161,6.959,3.349,-77.141,-10.837,6.936
2020-11-25 16:20:00,3.621,2.069,2.498,-74.497,-9.876,6.914
2020-11-25 16:30:00,3.313,-0.912,2.095,-72.883,-10.259,6.891
2020-11-25 16:40:00,2.865,-1.869,2.205,-70.829,-10.219,6.86
2020-11-25 16:50:00,2.493,-1.952,2.386,-69.495,-9.152,6.82
2020-11-25 17:00:00,2.114,-2.36,2.299,-68.373,-8.138,6.793
2020-11-25 17:10:00,1.68,-2.903,2.309,-66.802,-7.531,6.758
2020-11-25 17:20:00,1.384,-1.763,2.698,-64.528,-5.749,6.719
2020-11-25 17:30:00,1.237,-2.352,2.599,-63.763,-5.653,6.681
2020-11-25 17:40:00,0.865,-3.367,1.957,-64.24,-5.056,6.643
2020-11-25 17:50:00,0.435,-2.491,2.556,-61.51,-3.991,6.609
2020-11-25 18:00:00,0.478,-2.533,2.289,-59.845,-3.193,6.568
2020-11-25 18:10:00,0.214,-3.207,2.196,-61.494,-2.993,6.531
2020-11-25 18:20:00,0.174,-1.677,2.775,-57.672,-2.866,6.496
2020-11-25 18:30:00,0.408,-2.192,2.144,-53.919,-2.807,6.467
2020-11-25 18:40:00,0.198,-3.456,1.537,-53.914,-3.042,6.428
2020-11-25 18:50:00,-0.135,-2.587,2.523,-53.459,-2.189,6.392
2020-11-25 19:00:00,-0.002,-2.112,2.486,-49.491,-2.155,6.359
2020-11-25 19:10:00,0.035,-1.633,3.324,-45.168,-1.811,6.325
2020-11-25 19:20:00,0.474,0.562,4.714,-39.617,-2.127,6.289
2020-11-25 19:30:00,1.098,-0.539,3.814,-36.496,-2.791,6.261
2020-11-25 19:40:00,1.093,-2.41,2.596,-35.718,-3.199,6.225
2020-11-25 19:50:00,0.99,-1.479,3.192,-34.339,-2.845,6.193
2020-11-25 20:00:00,1.006,-1.524,3.128,-32.605,-2.8,6.165
2020-11-25 20:10:00,0.933,-2.818,2.56,-32.459,-2.73,6.138
2020-11-25 20:20:00,0.481,-2.719,2.164,-32.362,-2.402,6.108
2020-11-25 20:30:00,0.696,-0.853,3.367,-29.967,-2.163,6.083
2020-11-25 20:40:00,1.154,-0.485,3.183,-23.051,-1.593,6.047
2020-11-25 20:50:00,1.868,0.431,2.007,-10.615,-1.393,6.014
2020-11-25 21:00:00,2.316,0.636,1.38,-4.9,-0.87,5.995
2020-11-25 21:10:00,2.589,0.382,0.741,-2.573,-0.16,5.969
2020-11-25 21:20:00,2.698,0.165,0.637,-2.373,0.326,5.944
2020-11-25 21:30:00,2.827,0.173,0.733,-1.796,0.742,5.928
2020-11-25 21:40:00,2.946,0.027,0.844,-2.252,0.892,5.914
2020-11-25 21:50:00,3.021,-0.105,1.015,-3.583,0.951,5.894
2020-11-25 22:00:00,3.083,-0.399,1.187,-8.044,0.699,5.885
2020-11-25 22:10:00,3.081,-0.427,1.42,-9.064,0.65,5.882
2020-11-25 22:20:00,3.179,-0.258,1.765,-7.482,0.95,5.886
2020-11-25 22:30:00,3.281,-0.234,1.787,-5.657,1.019,5.883
2020-11-25 22:40:00,3.373,-0.365,1.71,-6.464,0.951,5.892
2020-11-25 22:50:00,3.416,-0.469,1.475,-8.283,0.864,5.902
2020-11-25 23:00:00,3.451,-0.353,1.603,-5.671,0.956,5.909
2020-11-25 23:10:00,3.542,-0.382,1.555,-6.319,0.96,5.918
2020-11-25 23:20:00,3.618,-0.499,1.462,-6.747,0.85,5.931
2020-11-25 23:30:00,3.727,-0.54,1.584,-5.277,0.927,5.938
2020-11-25 23:40:00,3.856,-0.681,1.36,-6.669,0.599,5.958
2020-11-25 23:50:00,3.892,-1.067,1.14,-12.801,-0.076,5.957
2020-11-26 00:00:00,3.918,-1.152,1.054,-12.698,-0.346,5.975
2020-11-26 00:10:00,3.942,-0.764,0.921,-7.62,0.173,5.98
2020-11-26 00:20:00,3.963,-0.669,0.767,-5.219,0.303,5.995
2020-11-26 00:30:00,3.964,-0.707,0.648,-5.503,0.197,6.006
2020-11-26 00:40:00,3.916,-0.768,0.484,-5.663,0.203,6.024
2020-11-26 00:50:00,3.841,-0.875,0.529,-11.84,-0.075,6.029
2020-11-26 01:00:00,3.755,-0.796,0.638,-8.743,0.021,6.042
2020-11-26 01:10:00,3.762,-0.473,0.62,-5.094,0.618,6.05
2020-11-26 01:20:00,3.742,-0.724,0.617,-11.54,0.118,6.061
2020-11-26 01:30:00,3.67,-0.563,0.528,-7.365,0.284,6.067
2020-11-26 01:40:00,3.616,-0.466,0.441,-7.107,0.414,6.072
2020-11-26 01:50:00,3.57,-0.4,0.401,-5.74,0.518,6.086
2020-11-26 02:00:00,3.532,-0.295,0.379,-5.371,0.64,6.092
2020-11-26 02:10:00,3.498,-0.24,0.382,-5.326,0.671,6.091
2020-11-26 02:20:00,3.487,-0.128,0.402,-4.772,0.765,6.104
2020-11-26 02:30:00,3.473,-0.166,0.378,-4.6,0.839,6.101
2020-11-26 02:40:00,3.449,-0.157,0.363,-4.248,0.969,6.113
2020-11-26 02:50:00,3.438,-0.001,0.373,-1.627,1.283,6.12
2020-11-26 03:00:00,3.467,0.089,0.475,-2.156,1.538,6.117
2020-11-26 03:10:00,3.495,-0.002,0.497,-3.269,1.486,6.13
2020-11-26 03:20:00,3.534,-0.004,0.577,-3.441,1.491,6.133
2020-11-26 03:30:00,3.587,0.146,0.597,-2.356,1.518,6.142
2020-11-26 03:40:00,3.651,0.204,0.557,-0.79,1.495,6.14
2020-11-26 03:50:00,3.714,0.097,0.458,-0.969,1.351,6.16
2020-11-26 04:00:00,3.749,-0.041,0.395,-2.309,0.987,6.158
2020-11-26 04:10:00,3.763,0.045,0.386,-1.557,1.033,6.165
2020-11-26 04:20:00,3.806,0.082,0.374,-0.885,1.126,6.166
2020-11-26 04:30:00,3.845,0.084,0.335,-0.207,1.128,6.177
2020-11-26 04:40:00,3.891,0.18,0.331,0.071,1.08,6.182
2020-11-26 04:50:00,3.934,0.056,0.269,-0.545,1.016,6.192
2020-11-26 05:00:00,3.959,0.046,0.269,-1.297,0.817,6.193
2020-11-26 05:10:00,3.968,-0.128,0.237,-5.564,0.512,6.2
2020-11-26 05:20:00,3.914,-0.404,0.274,-8.687,0.034,6.199
2020-11-26 05:30:00,3.883,-0.202,0.307,-6.656,0.433,6.213
2020-11-26 05:40:00,3.879,-0.144,0.371,-6.057,0.547,6.221
2020-11-26 05:50:00,3.874,-0.203,0.404,-6.874,0.486,6.221
2020-11-26 06:00:00,3.882,-0.15,0.427,-6.952,0.498,6.22
2020-11-26 06:10:00,3.881,-0.13,0.368,-4.207,0.546,6.218
2020-11-26 06:20:00,3.939,0.193,0.254,1.22,1.09,6.234
2020-11-26 06:30:00,3.994,0.202,0.171,1.672,1.026,6.233
2020-11-26 06:40:00,4.021,0.06,0.133,-0.071,0.762,6.237
2020-11-26 06:50:00,4.026,-0.03,0.126,-1.474,0.762,6.239
2020-11-26 07:00:00,4.004,-0.111,0.108,-2.303,0.57,6.25
2020-11-26 07:10:00,3.971,-0.26,0.181,-5.263,0.48,6.256
2020-11-26 07:20:00,3.959,0.057,0.241,-0.592,0.956,6.251
2020-11-26 07:30:00,3.993,0.085,0.213,-1.892,0.661,6.256
2020-11-26 07:40:00,3.986,0.281,0.134,0.387,0.768,6.262
2020-11-26 07:50:00,3.982,0.867,0.178,1.442,0.749,6.267
2020-11-26 08:00:00,3.995,1.972,0.32,0.851,0.945,6.27
2020-11-26 08:10:00,3.969,4.055,0.606,-6.097,0.345,6.271
2020-11-26 08:20:00,3.906,6.437,0.987,-5.361,0.575,6.281
2020-11-26 08:30:00,3.918,12.242,2.088,-4.558,1.105,6.288
2020-11-26 08:40:00,3.981,13.923,2.282,-0.696,1.388,6.284
2020-11-26 08:50:00,4.059,23.782,4.503,-1.216,1.85,6.287
2020-11-26 09:00:00,4.127,19.701,3.246,-0.511,1.582,6.295
2020-11-26 09:10:00,4.168,32.345,5.486,-3.46,1.631,6.3
2020-11-26 09:20:00,4.213,35.409,5.927,-6.321,1.53,6.309
2020-11-26 09:30:00,4.199,47.454,8.072,-6.951,1.742,6.322
2020-11-26 09:40:00,4.289,50.283,8.929,-3.566,2.483,6.329
2020-11-26 09:50:00,4.377,35.966,6.166,-2.118,2.139,6.342
2020-11-26 10:00:00,4.353,33.064,5.352,-1.212,1.583,6.353
2020-11-26 10:10:00,4.312,31.783,5.09,-1.01,1.584,6.374
2020-11-26 10:20:00,4.296,27.08,4.312,-0.093,1.485,6.378
2020-11-26 10:30:00,4.259,26.299,4.182,0.01,1.693,6.394
2020-11-26 10:40:00,4.315,42.478,7.097,-0.416,2.539,6.406
2020-11-26 10:50:00,4.503,45.686,7.654,-2.614,2.921,6.416
2020-11-26 11:00:00,4.629,52.308,8.683,-6.011,2.625,6.428
2020-11-26 11:10:00,4.724,64.195,10.255,-9.132,2.33,6.443
2020-11-26 11:20:00,4.767,82.395,12.985,-28.531,2.143,6.46
2020-11-26 11:30:00,4.668,65.217,9.595,-40.728,0.768,6.472
2020-11-26 11:40:00,4.525,78.408,12.843,-49.723,1.091,6.489
2020-11-26 11:50:00,4.46,76.547,12.437,-36.669,1.563,6.509
2020-11-26 12:00:00,4.677,72.924,11.833,-7.459,3.512,6.523
2020-11-26 12:10:00,4.95,56.593,8.94,-3.614,3.346,6.531
2020-11-26 12:20:00,5.134,72.449,11.791,-4.474,3.547,6.547
2020-11-26 12:30:00,5.298,62.137,9.712,-5.294,2.55,6.569
2020-11-26 12:40:00,5.325,60.343,9.3,-5.027,2.436,6.582
2020-11-26 12:50:00,5.349,53.16,8.372,-4.66,2.079,6.589
2020-11-26 13:00:00,5.363,75.488,12.361,-6.325,2.74,6.616
2020-11-26 13:10:00,5.463,88.923,14.589,-12.654,2.751,6.635
2020-11-26 13:20:00,5.525,99.81,16.694,-14.771,3.272,6.66
2020-11-26 13:30:00,5.692,79.769,13.602,-9.885,3.171,6.679
2020-11-26 13:40:00,5.705,51.187,8.468,-7.832,1.753,6.694
2020-11-26 13:50:00,5.621,42.743,7.045,-7.783,1.271,6.734
2020-11-26 14:00:00,5.516,37.57,6.06,-7.24,1.037,6.751
2020-11-26 14:10:00,5.351,25.297,3.983,-5.791,0.371,6.772
2020-11-26 14:20:00,5.206,22.575,3.66,-4.707,0.778,6.791
2020-11-26 14:30:00,5.157,26.92,4.601,-4.928,1.232,6.806
2020-11-26 14:40:00,5.188,29.657,5.333,-5.848,1.356,6.816
2020-11-26 14:50:00,5.189,24.079,4.487,-5.499,1.011,6.822
2020-11-26 15:00:00,5.158,22.291,4.174,-5.949,0.856,6.828
2020-11-26 15:10:00,5.14,21.157,4.136,-5.993,0.946,6.828
2020-11-26 15:20:00,5.154,22.162,4.642,-6.028,1.053,6.838
2020-11-26 15:30:00,5.22,24.688,5.653,-6.491,1.3,6.835
2020-11-26 15:40:00,5.328,28.207,7.352,-7.09,0.884,6.851
2020-11-26 15:50:00,5.364,27.755,6.838,-9.508,0.2,6.854
2020-11-26 16:00:00,5.258,20.482,4.466,-17.705,-0.925,6.852
2020-11-26 16:10:00,4.85,8.919,1.579,-22.021,-1.644,6.856
2020-11-26 16:20:00,4.508,3.207,0.686,-21.041,-1.252,6.861
2020-11-26 16:30:00,4.175,0.192,0.246,-25.036,-1.362,6.865
2020-11-26 16:40:00,3.93,-0.173,0.25,-10.871,0.217,6.855
2020-11-26 16:50:00,3.839,-0.317,0.218,-6.782,1.049,6.843
2020-11-26 17:00:00,3.784,-0.37,0.206,-5.571,1.313,6.838
2020-11-26 17:10:00,3.75,-0.345,0.222,-5.094,1.449,6.829
2020-11-26 17:20:00,3.712,-0.344,0.198,-4.921,1.42,6.815
2020-11-26 17:30:00,3.676,-0.35,0.204,-4.787,1.549,6.809
2020-11-26 17:40:00,3.613,-0.413,0.073,-4.718,1.382,6.794
2020-11-26 17:50:00,3.535,-0.403,0.084,-4.626,1.491,6.786
2020-11-26 18:00:00,3.492,-0.332,0.204,-4.412,1.789,6.785
2020-11-26 18:10:00,3.463,-0.303,0.226,-4.393,1.838,6.774
2020-11-26 18:20:00,3.44,-0.326,0.26,-4.337,2.028,6.762
2020-11-26 18:30:00,3.413,-0.331,0.214,-4.205,1.921,6.75
2020-11-26 18:40:00,3.382,-0.329,0.211,-4.135,1.918,6.75
2020-11-26 18:50:00,3.355,-0.319,0.209,-4.068,1.954,6.738
2020-11-26 19:00:00,3.319,-0.332,0.186,-4.109,1.904,6.735
2020-11-26 19:10:00,3.286,-0.325,0.192,-4.055,1.959,6.724
2020-11-26 19:20:00,3.252,-0.333,0.234,-4.087,2.122,6.717
2020-11-26 19:30:00,3.211,-0.398,0.144,-4.242,1.974,6.713
2020-11-26 19:40:00,3.137,-0.434,0.09,-4.249,1.911,6.709
2020-11-26 19:50:00,3.077,-0.426,0.17,-4.198,2.212,6.698
2020-11-26 20:00:00,3.032,-0.443,0.163,-4.069,2.289,6.692
2020-11-26 20:10:00,2.967,-0.427,0.081,-3.816,2.243,6.685
2020-11-26 20:20:00,2.912,-0.379,0.118,-3.792,2.301,6.681
2020-11-26 20:30:00,2.878,-0.315,0.223,-3.635,2.466,6.674
2020-11-26 20:40:00,2.878,-0.227,0.319,-3.511,2.521,6.669
2020-11-26 20:50:00,2.885,-0.221,0.34,-3.528,2.537,6.664
2020-11-26 21:00:00,2.894,-0.25,0.371,-3.544,2.749,6.66
2020-11-26 21:10:00,2.903,-0.261,0.375,-3.608,2.691,6.648
2020-11-26 21:20:00,2.91,-0.226,0.312,-3.651,2.439,6.646
2020-11-26 21:30:00,2.911,-0.252,0.274,-3.754,2.308,6.637
2020-11-26 21:40:00,2.892,-0.287,0.245,-3.71,2.272,6.637
2020-11-26 21:50:00,2.89,-0.245,0.302,-3.681,2.386,6.622
2020-11-26 22:00:00,2.883,-0.256,0.27,-3.981,2.217,6.624
2020-11-26 22:10:00,2.871,-0.268,0.265,-3.755,2.265,6.614
2020-11-26 22:20:00,2.864,-0.273,0.251,-3.705,2.27,6.609
2020-11-26 22:30:00,2.841,-0.28,0.212,-3.925,2.138,6.61
2020-11-26 22:40:00,2.825,-0.291,0.277,-4.041,2.291,6.594
2020-11-26 22:50:00,2.809,-0.304,0.237,-3.621,2.382,6.595
2020-11-26 23:00:00,2.792,-0.294,0.248,-3.571,2.441,6.593
2020-11-26 23:10:00,2.77,-0.308,0.214,-3.66,2.344,6.58
2020-11-26 23:20:00,2.749,-0.315,0.246,-3.695,2.43,6.579
2020-11-26 23:30:00,2.731,-0.299,0.254,-3.835,2.388,6.571
2020-11-26 23:40:00,2.695,-0.357,0.216,-4.062,2.365,6.573
2020-11-26 23:50:00,2.674,-0.326,0.288,-4.272,2.509,6.571
2020-11-27 00:00:00,2.66,-0.341,0.335,-3.791,2.59,6.558
2020-11-27 00:10:00,2.629,-0.627,0.374,-3.475,2.597,6.55
2020-11-27 00:20:00,2.575,-0.712,0.345,-3.395,2.539,6.555
2020-11-27 00:30:00,2.527,-0.629,0.473,-3.914,2.756,6.549
2020-11-27 00:40:00,2.502,-0.604,0.6,-4.596,2.938,6.535
2020-11-27 00:50:00,2.478,-0.67,0.686,-6.52,2.89,6.537
2020-11-27 01:00:00,2.453,-0.551,0.715,-5.179,3.117,6.53
2020-11-27 01:10:00,2.465,-0.408,0.705,-3.761,3.247,6.524
2020-11-27 01:20:00,2.494,-0.358,0.687,-3.662,3.226,6.523
2020-11-27 01:30:00,2.51,-0.53,0.669,-5.94,2.93,6.52
2020-11-27 01:40:00,2.494,-0.53,0.717,-5.826,2.98,6.517
2020-11-27 01:50:00,2.499,-0.525,0.726,-7.441,2.745,6.506
2020-11-27 02:00:00,2.462,-0.719,0.752,-10.28,2.374,6.508
2020-11-27 02:10:00,2.423,-0.74,0.787,-11.394,2.077,6.501
2020-11-27 02:20:00,2.385,-0.586,0.84,-10.28,2.314,6.5
2020-11-27 02:30:00,2.382,-0.617,0.844,-11.095,2.207,6.491
2020-11-27 02:40:00,2.335,-0.741,0.816,-12.618,2.057,6.487
2020-11-27 02:50:00,2.273,-0.84,0.918,-15.086,1.704,6.483
2020-11-27 03:00:00,2.199,-0.872,1.103,-18.881,1.225,6.471
2020-11-27 03:10:00,2.106,-1.008,0.944,-21.65,0.548,6.466
2020-11-27 03:20:00,2.031,-0.67,1.187,-17.668,1.302,6.458
2020-11-27 03:30:00,2.045,-0.41,1.03,-11.665,2.274,6.458
2020-11-27 03:40:00,2.024,-0.494,0.93,-13.969,2.216,6.439
2020-11-27 03:50:00,1.984,-0.591,1.025,-14.58,2.014,6.427
2020-11-27 04:00:00,2.005,-0.321,0.915,-12.674,2.278,6.43
2020-11-27 04:10:00,1.999,-0.294,1.036,-12.196,2.449,6.414
2020-11-27 04:20:00,2.027,-0.194,1.099,-12.284,2.451,6.4
2020-11-27 04:30:00,2.059,-0.404,0.779,-12.14,2.226,6.401
2020-11-27 04:40:00,2.097,-0.348,0.92,-10.957,2.34,6.388
2020-11-27 04:50:00,2.087,-0.584,0.802,-10.648,2.356,6.381
2020-11-27 05:00:00,2.06,-0.61,0.791,-10.292,2.516,6.379
2020-11-27 05:10:00,2.038,-0.417,0.817,-9.738,2.712,6.366
2020-11-27 05:20:00,2.045,-0.288,0.887,-9.297,2.82,6.363
2020-11-27 05:30:00,2.066,-0.393,0.858,-9.69,2.786,6.357
2020-11-27 05:40:00,2.051,-0.461,0.88,-10.815,2.668,6.351
2020-11-27 05:50:00,2.049,-0.345,0.879,-10.455,2.622,6.346
2020-11-27 06:00:00,2.067,-0.335,0.843,-10.634,2.583,6.342
2020-11-27 06:10:00,2.083,-0.325,0.761,-10.79,2.447,6.34
2020-11-27 06:20:00,2.07,-0.502,0.862,-11.574,2.384,6.332
2020-11-27 06:30:00,2.049,-0.553,0.931,-12.959,2.158,6.323
2020-11-27 06:40:00,2.046,-0.43,0.961,-11.749,2.28,6.317
2020-11-27 06:50:00,2.089,-0.276,1.106,-11.861,2.278,6.315
2020-11-27 07:00:00,2.118,-0.411,0.943,-11.718,2.15,6.309
2020-11-27 07:10:00,2.113,-0.522,0.97,-14.247,1.948,6.306
2020-11-27 07:20:00,2.057,-0.902,0.962,-21.708,0.931,6.302
2020-11-27 07:30:00,1.999,-0.727,1.087,-21.989,0.444,6.292
2020-11-27 07:40:00,1.878,-0.627,1.3,-25.53,-0.167,6.289
2020-11-27 07:50:00,1.704,-0.136,1.535,-33.857,-1.473,6.278
2020-11-27 08:00:00,1.477,1.829,1.876,-36.323,-1.748,6.272
2020-11-27 08:10:00,1.329,4.303,2.386,-46.653,-2.467,6.262
2020-11-27 08:20:00,1.156,8.105,3.195,-56.413,-3.225,6.249
2020-11-27 08:30:00,0.928,12.478,4.09,-60.293,-3.758,6.232
2020-11-27 08:40:00,0.657,17.999,5.683,-61.616,-2.923,6.213
2020-11-27 08:50:00,0.376,35.084,13.039,-63.346,-1.49,6.195
2020-11-27 09:00:00,0.636,59.036,23.462,-65.492,1.005,6.178
2020-11-27 09:10:00,1.088,92.598,36.645,-67.412,3.292,6.152
2020-11-27 09:20:00,1.769,114.198,41.35,-69.977,4.454,6.129
2020-11-27 09:30:00,2.426,121.416,45.854,-72.614,4.844,6.108
2020-11-27 09:40:00,2.855,132.764,49.517,-74.474,4.895,6.095
2020-11-27 09:50:00,3.359,141.145,53.357,-76.028,5.972,6.073
2020-11-27 10:00:00,3.922,156.378,55.321,-77.802,5.823,6.067
2020-11-27 10:10:00,4.394,168.835,58.523,-79.614,5.671,6.062
2020-11-27 10:20:00,4.712,173.314,59.889,-80.917,4.969,6.056
2020-11-27 10:30:00,4.917,186.896,60.768,-81.388,5.447,6.074
2020-11-27 10:40:00,5.226,198.388,63.439,-82.38,5.385,6.08
2020-11-27 10:50:00,5.465,209.966,65.671,-82.892,6.057,6.098
2020-11-27 11:00:00,5.827,221.044,67.927,-84.084,6.244,6.104
