"Date","WD_deg","WS_05m","WS_1m","WS_2m","WS_5m","WS_10m"
2020-04-22 10:40:00,76.153,2.963,3.445,4.46,5.429,6.532
2020-04-22 10:50:00,77.536,2.417,2.863,3.656,4.497,5.363
2020-04-22 11:00:00,81.963,2.697,3.227,4.126,5.126,5.971
2020-04-22 11:10:00,69.501,2.346,2.75,3.439,4.261,5.204
2020-04-22 11:20:00,77.216,2.683,3.153,3.96,4.871,5.821
2020-04-22 11:30:00,93.362,2.93,3.475,4.348,5.204,5.906
2020-04-22 11:40:00,97.878,3.103,3.753,4.666,5.503,6.178
2020-04-22 11:50:00,100.861,2.76,3.388,4.097,4.747,5.167
2020-04-22 12:00:00,78.511,2.119,2.417,3.024,3.559,4.336
2020-04-22 12:10:00,78.333,2.549,2.966,3.769,4.36,5.243
2020-04-22 12:20:00,85.439,2.294,2.723,3.514,4.212,4.8
2020-04-22 12:30:00,80.629,2.261,2.615,3.333,3.99,4.875
2020-04-22 12:40:00,80.028,2.556,2.997,3.852,4.672,5.397
2020-04-22 12:50:00,91.948,2.747,3.301,4.058,4.875,5.586
2020-04-22 13:00:00,100.813,2.821,3.426,4.203,4.869,5.513
2020-04-22 13:10:00,77.399,2.087,2.439,3.082,3.799,4.516
2020-04-22 13:20:00,77.622,2.339,2.728,3.425,4.144,5.099
2020-04-22 13:30:00,102.319,2.479,3.001,3.825,4.572,5.117
2020-04-22 13:40:00,94.565,3.186,3.81,4.79,5.678,6.415
2020-04-22 13:50:00,107.699,3.235,3.914,4.749,5.747,6.448
2020-04-22 14:00:00,74.133,2.608,2.996,3.793,4.658,5.617
2020-04-22 14:10:00,104.709,2.91,3.614,4.475,5.473,6.033
2020-04-22 14:20:00,70.237,2.493,2.943,3.741,4.633,5.617
2020-04-22 14:30:00,69.305,2.457,2.865,3.683,4.642,5.668
2020-04-22 14:40:00,69.33,2.757,3.225,4.089,5.012,6.052
2020-04-22 14:50:00,79.603,2.736,3.217,4.088,4.919,5.66
2020-04-22 15:00:00,86.374,2.246,2.633,3.366,3.893,4.644
2020-04-22 15:10:00,85.042,2.223,2.621,3.271,3.916,4.556
2020-04-22 15:20:00,106.513,2.154,2.55,3.153,3.696,4.185
2020-04-22 15:30:00,95.8,2.671,3.18,3.895,4.481,5.124
2020-04-22 15:40:00,64.966,2.267,2.63,3.412,4.29,5.357
2020-04-22 15:50:00,74.079,2.481,2.903,3.691,4.515,5.393
2020-04-22 16:00:00,78.115,2.263,2.652,3.376,4.128,4.793
2020-04-22 16:10:00,101.536,1.922,2.333,2.851,3.548,4.049
2020-04-22 16:20:00,101.344,2.275,2.721,3.442,3.962,4.46
2020-04-22 16:30:00,92.931,2.245,2.726,3.397,4.278,4.836
2020-04-22 16:40:00,108.989,2.125,2.549,3.157,3.684,4.044
2020-04-22 16:50:00,98.804,2.322,2.809,3.47,4.046,4.656
2020-04-22 17:00:00,85.206,2.225,2.684,3.35,4.089,4.747
2020-04-22 17:10:00,82.582,1.937,2.289,2.93,3.491,4.272
2020-04-22 17:20:00,94.394,2.356,2.789,3.505,3.954,4.842
2020-04-22 17:30:00,95.984,2.069,2.389,3.039,3.526,4.213
2020-04-22 17:40:00,95.263,2.042,2.43,3.184,3.6,4.253
2020-04-22 17:50:00,79.266,1.564,1.841,2.336,2.784,3.314
2020-04-22 18:00:00,96.036,1.702,1.999,2.635,3.134,3.625
2020-04-22 18:10:00,87.236,1.413,1.681,2.204,2.692,3.374
2020-04-22 18:20:00,90.572,1.424,1.673,2.125,2.624,3.016
2020-04-22 18:30:00,86.992,1.628,1.972,2.541,3.048,3.488
2020-04-22 18:40:00,84.04,0.884,1.048,1.429,1.849,2.374
2020-04-22 18:50:00,77.743,1.277,1.542,2.096,2.608,3.152
2020-04-22 19:00:00,90.004,0.805,0.946,1.321,1.584,1.909
2020-04-22 19:10:00,84.678,0.879,1.039,1.418,1.809,2.264
2020-04-22 19:20:00,79.081,0.764,0.916,1.271,1.556,2.062
2020-04-22 19:30:00,68.799,0.754,0.89,1.257,1.678,2.178
2020-04-22 19:40:00,78.102,0.706,0.846,1.189,1.516,1.989
2020-04-22 19:50:00,74.151,0.531,0.585,0.756,0.805,1.205
2020-04-22 20:00:00,56.597,0.57,0.632,0.727,0.572,0.72
2020-04-22 20:10:00,60.845,0.605,0.773,1.142,1.331,1.674
